Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
535,1249188594,finchie13,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249196055,BoostedRS,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249196763,Henny25,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249199680,da1andonlybc,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249200036,glide_22,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249205549,49ermikeh,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249208292,jva9903,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249210475,drewhenson,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249212489,rchavez230,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249222168,wright_gh,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249224036,Blitz247,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249225175,Stockmannn,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249232284,DfsTakeOver,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249235513,dallas1fan21,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249250267,picket6,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249254853,BDP34,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249261858,TMM75,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249272756,andmag54,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249273474,joejoensnips,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249274117,Vadwa,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249275080,UTL52,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249277804,fonze10,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249284567,gurneyriderz,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249288996,mziefel33,0,277.75,G John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony UTIL Gerald Green F Pascal Siakam,,,
535,1249289724,bowwow88,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249291615,Fire_Line,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249297942,PatrykL94,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249305061,tooflyarod,0,277.75,PG John Wall UTIL Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249307681,DBoy858,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249312464,Imthatdude3,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249323032,seanyp440,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249324764,Wulfgar17,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249327723,tyler24_k3,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249340721,skip2mylou23,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249347024,cjm1119,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249354878,Hydrolyzable,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249365624,emoney1196,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249371654,FalconsFan07,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249377922,terrijaca1,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249378540,jw1211,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249382860,neeliyo,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249385426,jbrunetti2,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249386062,Vertuhcle,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249395259,pipolechap,0,277.75,G John Wall PG Kemba Walker C Clint Capela UTIL Bradley Beal F Buddy Hield SF Carmelo Anthony SG Gerald Green PF Pascal Siakam,,,
535,1249402945,Rayrae777,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249406964,mightygut44,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249410090,Colebusta007,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249411691,raiders707,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249411964,CaliElite,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249412015,jlowins22,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249412052,shawnthomas24,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249429473,only1u,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249431043,jfernandez1524,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249437096,slizzick06,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249438032,peteyweestro,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249440875,pepperminto,0,277.75,G John Wall PG Kemba Walker C Clint Capela UTIL Bradley Beal SG Buddy Hield PF Carmelo Anthony SF Gerald Green F Pascal Siakam,,,
535,1249472202,ddudek08,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249493891,bigp23chin,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249504118,Mango1211,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249515825,rohitbhasin12281,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249525576,joshfeiner,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249528416,jddowning10,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249534731,stevedog8,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249534980,nigam14,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249544273,Fenn50,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249556137,crazyivan24,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249575103,keyur1122,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249581420,mercdaddi,0,277.75,G Kawhi Leonard PG Kemba Walker UTIL Clint Capela C Willie Cauley-Stein SG Buddy Hield SF Carmelo Anthony PF Pascal Siakam F Miles Bridges,,,
535,1249603811,GMENUP1234,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249603973,swinnorlose,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249644043,jjones576,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249645008,natumsss,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249669128,UsedRugs,0,277.75,C Joel Embiid PG Kyrie Irving SF Aaron Gordon UTIL Bradley Beal F Carmelo Anthony PF Kelly Olynyk SG Nicolas Batum G Gerald Green,,,
535,1249674030,thesandlot24,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249677378,iampelly8,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249680418,dandaman1693,0,277.75,PG John Wall G Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony F Gerald Green UTIL Pascal Siakam,,,
535,1249681383,getbuckets1223,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249682591,miketerps1,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249686036,ongame4589,0,277.75,UTIL Russell Westbrook SF Kawhi Leonard PG Kemba Walker C Jusuf Nurkic F Jeff Green G Collin Sexton PF Pascal Siakam SG Yogi Ferrell,,,
535,1249704666,BigDrive54,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249709766,jtrill9,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
535,1249711174,Primetime405,0,277.75,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal SF Buddy Hield PF Carmelo Anthony G Gerald Green F Pascal Siakam,,,
673,1248966336,MBett1,0,277.5,UTIL Kawhi Leonard PG Kemba Walker C Blake Griffin G Kent Bazemore SG Buddy Hield SF Carmelo Anthony PF Pascal Siakam F Miles Bridges,,,
673,1248970753,Hirk22,0,277.5,PG Russell Westbrook G Bradley Beal SG CJ McCollum SF Eric Gordon C Jusuf Nurkic PF Carmelo Anthony F P.J. Tucker UTIL Pascal Siakam,,,
673,1249007693,bamargo27,0,277.5,UTIL Joel Embiid PG Kemba Walker SG Bradley Beal C Willie Cauley-Stein SF Nemanja Bjelica F Carmelo Anthony G Gerald Green PF Pascal Siakam,,,
673,1249133593,jonhockey17,0,277.5,C Joel Embiid SF Kawhi Leonard PG Chris Paul UTIL Serge Ibaka G Jordan Clarkson PF Jeff Green F Pascal Siakam SG Nik Stauskas,,,
673,1249206456,jerharder5,0,277.5,C Joel Embiid PG Kemba Walker PF Aaron Gordon G Bradley Beal F Carmelo Anthony SG Nicolas Batum UTIL Pascal Siakam SF Justin Jackson,,,
673,1249236443,jaymelo_21,0,277.5,F Kawhi Leonard G Chris Paul PG Kemba Walker UTIL Bradley Beal C Cody Zeller SG Avery Bradley PF Pascal Siakam SF Evan Turner,,,
673,1249490138,chunger23,0,277.5,C Andre Drummond PG Kemba Walker SG Bradley Beal UTIL Goran Dragic G Buddy Hield SF Carmelo Anthony PF Robert Covington F Pascal Siakam,,,
680,1249328825,chrisd829,0,277.25,C Joel Embiid PG Chris Paul SG Bradley Beal UTIL Al Horford G Buddy Hield SF Carmelo Anthony PF Pascal Siakam F Miles Bridges,,,
680,1249651470,twinsman,0,277.25,G Russell Westbrook UTIL Chris Paul C Nikola Vucevic F Buddy Hield SF Jerami Grant PG Collin Sexton PF Zach Collins SG Gerald Green,,,
682,1249240689,TannerManner13,0,277,PG Russell Westbrook C Joel Embiid UTIL Hassan Whiteside SG Buddy Hield SF Carmelo Anthony PF Pascal Siakam G Evan Turner F Justin Jackson,,,
682,1249569885,ljhenry,0,277,SG Kawhi Leonard PG Kemba Walker C Willie Cauley-Stein SF Kent Bazemore F Nemanja Bjelica UTIL JJ Redick PF Serge Ibaka G Collin Sexton,,,
684,1248992878,Sugerdaddy,0,276.75,UTIL Russell Westbrook PG Kemba Walker G Bradley Beal C Al Horford SG Buddy Hield F Carmelo Anthony PF Pascal Siakam SF Miles Bridges,,,
684,1249034292,Mbrose209,0,276.75,UTIL Russell Westbrook PG Kemba Walker G Bradley Beal C Al Horford SG Buddy Hield F Carmelo Anthony PF Pascal Siakam SF Miles Bridges,,,
684,1249117824,cgla10,0,276.75,UTIL Russell Westbrook PG Kemba Walker G Bradley Beal C Al Horford SG Buddy Hield F Carmelo Anthony PF Pascal Siakam SF Miles Bridges,,,
684,1249189914,Apuck55,0,276.75,UTIL Russell Westbrook PG Kemba Walker G Bradley Beal C Al Horford SG Buddy Hield F Carmelo Anthony PF Pascal Siakam SF Miles Bridges,,,
684,1249224459,B_Heals152,0,276.75,UTIL Russell Westbrook PG Kemba Walker G Bradley Beal C Al Horford SG Buddy Hield F Carmelo Anthony PF Pascal Siakam SF Miles Bridges,,,
684,1249272275,fortsbri,0,276.75,UTIL Russell Westbrook PG Kemba Walker G Bradley Beal C Al Horford SG Buddy Hield F Carmelo Anthony PF Pascal Siakam SF Miles Bridges,,,
684,1249277944,charaga22,0,276.75,UTIL Russell Westbrook PG Kemba Walker G Bradley Beal C Al Horford SG Buddy Hield SF Carmelo Anthony PF Pascal Siakam F Miles Bridges,,,
684,1249279731,C.Dubs,0,276.75,UTIL Russell Westbrook PG Kemba Walker G Bradley Beal C Al Horford SG Buddy Hield F Carmelo Anthony PF Pascal Siakam SF Miles Bridges,,,
684,1249367859,Dimmack,0,276.75,UTIL Russell Westbrook PG Kemba Walker G Bradley Beal C Al Horford SG Buddy Hield F Carmelo Anthony PF Pascal Siakam SF Miles Bridges,,,
684,1249485966,slushfundx,0,276.75,G Kemba Walker PG Trae Young SF Aaron Gordon SG Bradley Beal C Larry Nance Jr. F Buddy Hield UTIL Carmelo Anthony PF Pascal Siakam,,,
684,1249510366,Jus2win,0,276.75,PG Kemba Walker UTIL Kyle Lowry C Marc Gasol SG Bradley Beal F Larry Nance Jr. SF Carmelo Anthony G Collin Sexton PF Pascal Siakam,,,
684,1249526887,NeFoo,0,276.75,G Russell Westbrook PG Kemba Walker SG Bradley Beal C Al Horford UTIL Buddy Hield F Carmelo Anthony PF Pascal Siakam SF Miles Bridges,,,
684,1249632880,boondocksaint0318,0,276.75,UTIL Russell Westbrook PG Kemba Walker G Bradley Beal C Al Horford SG Buddy Hield F Carmelo Anthony PF Pascal Siakam SF Miles Bridges,,,
684,1249699014,latinkid485,0,276.75,UTIL Russell Westbrook PG Kemba Walker G Bradley Beal C Al Horford SG Buddy Hield F Carmelo Anthony PF Pascal Siakam SF Miles Bridges,,,
698,1249037192,ChristianofTrtuh,0,276.5,PG Russell Westbrook G Kemba Walker C Larry Nance Jr. UTIL Nemanja Bjelica SF Cedi Osman SG Rodney Hood F Dewayne Dedmon PF Pascal Siakam,,,
698,1249145888,catania2m,0,276.5,PG Kemba Walker G Mike Conley C Hassan Whiteside UTIL Willie Cauley-Stein SF Nemanja Bjelica PF Carmelo Anthony SG Nicolas Batum F Pascal Siakam,,,
698,1249353421,Trentj23,0,276.5,G Chris Paul PG Kemba Walker F Blake Griffin C Willie Cauley-Stein UTIL Buddy Hield SF Gerald Green PF Pascal Siakam SG Evan Turner,,,
698,1249440149,sahrens5,0,276.5,C Joel Embiid SF Kawhi Leonard PG Kemba Walker SG Buddy Hield UTIL Jonathan Isaac F Jeff Green G Gerald Green PF Pascal Siakam,,,
698,1249493202,CCop5,0,276.5,G Russell Westbrook C Nikola Vucevic PG Kemba Walker SF Buddy Hield F Carmelo Anthony SG Gerald Green PF Pascal Siakam UTIL Evan Turner,,,
698,1249536808,CoolhandLG,0,276.5,C Joel Embiid PG Kemba Walker G Bradley Beal SF Cedi Osman SG Buddy Hield PF Jaren Jackson Jr. UTIL Dewayne Dedmon F Pascal Siakam,,,
698,1249623384,MorrisExpress35,0,276.5,C Joel Embiid PG Kemba Walker F Aaron Gordon G Bradley Beal SF Carmelo Anthony UTIL Kelly Olynyk SG Gerald Green PF Pascal Siakam,,,
705,1249148431,TomsDogs,0,276.25,UTIL John Wall PG Kemba Walker C Clint Capela SG Bradley Beal PF Montrezl Harrell SF Buddy Hield G Gerald Green F Pascal Siakam,,,
705,1249210108,bird233,0,276.25,PG Russell Westbrook G Kemba Walker C Clint Capela SF Buddy Hield PF Carmelo Anthony SG Jeremy Lamb F Jerami Grant UTIL Pascal Siakam,,,
705,1249250840,kmj888,0,276.25,C Joel Embiid PG Chris Paul G Bradley Beal PF Montrezl Harrell SF Buddy Hield UTIL Rodney Hood SG Markelle Fultz F Zach Collins,,,
705,1249252669,mrblizzard2326,0,276.25,C Nikola Vucevic PG Kemba Walker G Mike Conley PF Nemanja Bjelica SF JJ Redick F Carmelo Anthony SG Nicolas Batum UTIL Pascal Siakam,,,
709,1249014340,feartheturtle7,0,276,UTIL Russell Westbrook PG Kemba Walker G Evan Fournier SF Cedi Osman SG Buddy Hield F Jaren Jackson Jr. C Serge Ibaka PF Pascal Siakam,,,
709,1249108133,METALFEETDOOM,0,276,G Russell Westbrook PG Kemba Walker SG Evan Fournier F Cedi Osman SF Buddy Hield PF Jaren Jackson Jr. C Serge Ibaka UTIL Pascal Siakam,,,
709,1249112943,philadelphiaFF,0,276,G Russell Westbrook PG Kemba Walker SG Evan Fournier F Cedi Osman SF Buddy Hield PF Jaren Jackson Jr. C Serge Ibaka UTIL Pascal Siakam,,,
709,1249113206,jlagatic,0,276,G Russell Westbrook PG Kemba Walker SF Evan Fournier F Cedi Osman SG Buddy Hield UTIL Jaren Jackson Jr. C Serge Ibaka PF Pascal Siakam,,,
709,1249113530,marquis024,0,276,SF Kawhi Leonard PG Kemba Walker C Larry Nance Jr. F Kent Bazemore G Buddy Hield SG JJ Redick PF Robert Covington UTIL Pascal Siakam,,,
709,1249129690,bradle30,0,276,G Russell Westbrook PG Kemba Walker SG Evan Fournier F Cedi Osman SF Buddy Hield PF Jaren Jackson Jr. C Serge Ibaka UTIL Pascal Siakam,,,
709,1249129919,sn1p3r31,0,276,PG Kemba Walker UTIL Marc Gasol G Trae Young C Willie Cauley-Stein F Kent Bazemore SG Buddy Hield SF Carmelo Anthony PF Pascal Siakam,,,
709,1249136582,gooseking18,0,276,G Russell Westbrook PG Kemba Walker SG Evan Fournier F Cedi Osman SF Buddy Hield PF Jaren Jackson Jr. C Serge Ibaka UTIL Pascal Siakam,,,
709,1249148722,EchoCharlie4,0,276,PG Russell Westbrook G Kemba Walker SG Evan Fournier UTIL Cedi Osman SF Buddy Hield F Jaren Jackson Jr. C Serge Ibaka PF Pascal Siakam,,,
709,1249155509,mghusky,0,276,C Nikola Vucevic PG Kemba Walker UTIL Willie Cauley-Stein SF Rodney McGruder PF Nemanja Bjelica SG Buddy Hield F Carmelo Anthony G Collin Sexton,,,
709,1249165966,floydian80,0,276,G Russell Westbrook PG Kemba Walker SF Evan Fournier F Cedi Osman SG Buddy Hield UTIL Jaren Jackson Jr. C Serge Ibaka PF Pascal Siakam,,,
709,1249177449,kdgriffin12,0,276,G Russell Westbrook PG Kemba Walker SG Evan Fournier SF Cedi Osman F Buddy Hield UTIL Jaren Jackson Jr. C Serge Ibaka PF Pascal Siakam,,,
709,1249187693,aclausel,0,276,G Russell Westbrook PG Kemba Walker SG Evan Fournier SF Cedi Osman F Buddy Hield PF Jaren Jackson Jr. C Serge Ibaka UTIL Pascal Siakam,,,
709,1249193589,rcgyorkos,0,276,G Russell Westbrook PG Kemba Walker SG Evan Fournier F Cedi Osman SF Buddy Hield PF Jaren Jackson Jr. C Serge Ibaka UTIL Pascal Siakam,,,
709,1249201166,libra989,0,276,G Russell Westbrook PG Kemba Walker SG Evan Fournier F Cedi Osman SF Buddy Hield PF Jaren Jackson Jr. C Serge Ibaka UTIL Pascal Siakam,,,
709,1249227878,novice1,0,276,C Andre Drummond PG Kemba Walker SG Bradley Beal F Nemanja Bjelica G Buddy Hield UTIL Jaren Jackson Jr. SF Carmelo Anthony PF Pascal Siakam,,,
709,1249236252,FindMe,0,276,G Russell Westbrook PG Kemba Walker UTIL Evan Fournier SF Cedi Osman SG Buddy Hield F Jaren Jackson Jr. C Serge Ibaka PF Pascal Siakam,,,
709,1249265639,Grunz75,0,276,G Russell Westbrook PG Kemba Walker SG Evan Fournier F Cedi Osman SF Buddy Hield PF Jaren Jackson Jr. C Serge Ibaka UTIL Pascal Siakam,,,
709,1249284388,Salaguato,0,276,PG Russell Westbrook G Kemba Walker SF Evan Fournier F Cedi Osman SG Buddy Hield UTIL Jaren Jackson Jr. C Serge Ibaka PF Pascal Siakam,,,
709,1249312609,medicine,0,276,G Russell Westbrook PG Kemba Walker SG Evan Fournier F Cedi Osman SF Buddy Hield UTIL Jaren Jackson Jr. C Serge Ibaka PF Pascal Siakam,,,
709,1249317775,clarkgriswold,0,276,G Russell Westbrook PG Kemba Walker SG Evan Fournier F Cedi Osman SF Buddy Hield PF Jaren Jackson Jr. C Serge Ibaka UTIL Pascal Siakam,,,
709,1249317824,jonboy1171,0,276,UTIL Russell Westbrook PG Kemba Walker G Evan Fournier SF Cedi Osman SG Buddy Hield F Jaren Jackson Jr. C Serge Ibaka PF Pascal Siakam,,,
709,1249409636,TTRaven,0,276,UTIL Russell Westbrook PG Kemba Walker G Evan Fournier SF Cedi Osman SG Buddy Hield F Jaren Jackson Jr. C Serge Ibaka PF Pascal Siakam,,,
709,1249441780,HumanHighlighR33l,0,276,PG Kemba Walker G Kyrie Irving PF Aaron Gordon SG Bradley Beal C Jusuf Nurkic UTIL Carmelo Anthony F Nicolas Batum SF Jeremy Lamb,,,
709,1249480413,bwil1013,0,276,UTIL Russell Westbrook PG Kemba Walker SG Evan Fournier SF Cedi Osman G Buddy Hield F Jaren Jackson Jr. C Serge Ibaka PF Pascal Siakam,,,
709,1249483663,andrew13063,0,276,G Russell Westbrook PG Kemba Walker F Evan Fournier SF Cedi Osman SG Buddy Hield UTIL Jaren Jackson Jr. C Serge Ibaka PF Pascal Siakam,,,
709,1249518058,Dudeoflife,0,276,PG Russell Westbrook G Kemba Walker UTIL Evan Fournier SF Cedi Osman SG Buddy Hield PF Jaren Jackson Jr. C Serge Ibaka F Pascal Siakam,,,
