Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
319,1227889694,lmike12,0,153.8,QB Jameis Winston FLEX Todd Gurley II RB Latavius Murray RB Nick Chubb WR Adam Thielen WR Robert Woods WR Maurice Harris TE David Njoku DST Bills ,,,
321,1229437253,barronj,0,153.66,QB Cam Newton RB Todd Gurley II RB Tarik Cohen FLEX Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE O.J. Howard DST Panthers ,,,
322,1232082903,worldbeater69,0,153.62,QB Mitchell Trubisky RB Todd Gurley II RB Nick Chubb WR Adam Thielen WR Robert Woods FLEX Marquise Goodwin WR Willie Snead IV TE David Njoku DST Lions ,,,
323,1229361776,foursons,0,153.6,QB Carson Wentz RB Todd Gurley II FLEX Tarik Cohen RB Nick Chubb WR Adam Thielen WR Alshon Jeffery WR Jermaine Kearse TE David Njoku DST Bills ,,,
323,1229650283,along23,0,153.6,QB Carson Wentz RB Todd Gurley II RB Tarik Cohen FLEX Nick Chubb WR Adam Thielen WR Alshon Jeffery WR Jermaine Kearse TE David Njoku DST Bills ,,,
323,1230103719,BigCatBwest,0,153.6,QB Carson Wentz RB Todd Gurley II FLEX Tarik Cohen RB Nick Chubb WR Adam Thielen WR Alshon Jeffery WR Jermaine Kearse TE David Njoku DST Bills ,,,
326,1223434010,ajohnson1388,0,153.58,QB Jared Goff RB Todd Gurley II RB Tarik Cohen FLEX Nick Chubb WR Robert Woods WR Josh Gordon WR Taylor Gabriel TE David Njoku DST Colts ,,,
326,1228986149,TheAppleberts,0,153.58,QB Jared Goff RB Tarik Cohen RB Nick Chubb WR Adam Thielen WR Robert Woods FLEX Julian Edelman WR Taylor Gabriel TE David Njoku DST Rams ,,,
328,1231427391,Grimlik,0,153.5,QB Jameis Winston RB Todd Gurley II RB Tarik Cohen FLEX Nick Chubb WR Mike Evans WR Josh Gordon WR Taylor Gabriel TE David Njoku DST Eagles ,,,
329,1229536236,Rabid-Rabbit,0,153.46,QB Cam Newton FLEX Todd Gurley II RB LeSean McCoy RB Nick Chubb WR Adam Thielen WR Alshon Jeffery WR Willie Snead IV TE O.J. Howard DST Browns ,,,
329,1228572421,bapplega,0,153.46,QB Joe Flacco RB Todd Gurley II RB Nick Chubb WR Adam Thielen WR Devin Funchess WR Willie Snead IV FLEX Zach Ertz TE O.J. Howard DST Bills ,,,
331,1229710102,Dkolesky,0,153.36,QB Cam Newton RB Todd Gurley II FLEX LeSean McCoy RB Nick Chubb WR Adam Thielen WR Devin Funchess WR Willie Snead IV TE David Njoku DST Texans ,,,
331,1232092521,ggfergie2,0,153.36,QB Cam Newton RB Ezekiel Elliott RB Tarik Cohen FLEX Nick Chubb WR Adam Thielen WR Jermaine Kearse WR Tre'Quan Smith TE Zach Ertz DST Rams ,,,
333,1230569198,AC_TwentyTwo,0,153.34,QB Kirk Cousins RB Tarik Cohen RB Nick Chubb WR Adam Thielen FLEX Jarvis Landry WR Stefon Diggs WR Jermaine Kearse TE David Njoku DST Colts ,,,
334,1223663224,Bmerritt,0,153.22,QB Mitchell Trubisky FLEX Todd Gurley II RB Tarik Cohen RB Peyton Barber WR Adam Thielen WR Robert Woods WR Damion Ratley TE David Njoku DST Bills ,,,
335,1223369767,cjcamp2,0,153.2,QB C.J. Beathard FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Colts ,,,
335,1223606949,aabsolutkiller123,0,153.2,QB C.J. Beathard FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Colts ,,,
335,1223727051,ClevelandFaceStomp,0,153.2,QB C.J. Beathard RB Todd Gurley II FLEX Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Colts ,,,
335,1223758694,daballerand1,0,153.2,QB C.J. Beathard RB Todd Gurley II FLEX Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Colts ,,,
335,1223862165,180DegreesMiami,0,153.2,QB C.J. Beathard FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Colts ,,,
335,1223901279,McLuvin,0,153.2,QB C.J. Beathard FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Colts ,,,
335,1224024874,aaronstatefarm,0,153.2,QB C.J. Beathard FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Colts ,,,
335,1224880369,tjl5124,0,153.2,QB C.J. Beathard FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Colts ,,,
335,1226110408,showrunna,0,153.2,QB C.J. Beathard FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Colts ,,,
335,1226232035,lamborich,0,153.2,QB C.J. Beathard FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Colts ,,,
335,1226247016,0_2_60mph,0,153.2,QB C.J. Beathard FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Colts ,,,
335,1226310188,MFord108,0,153.2,QB C.J. Beathard RB Todd Gurley II RB Kerryon Johnson FLEX Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Colts ,,,
335,1226418297,dasb0609,0,153.2,QB C.J. Beathard FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Colts ,,,
335,1227922365,CardsFan927,0,153.2,QB C.J. Beathard FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Colts ,,,
335,1228206273,The_Tron81,0,153.2,QB C.J. Beathard RB Todd Gurley II FLEX Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Colts ,,,
335,1228588892,jedlow,0,153.2,QB C.J. Beathard RB Todd Gurley II RB Kerryon Johnson FLEX Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Colts ,,,
335,1228663777,kajkyle,0,153.2,QB C.J. Beathard RB Todd Gurley II RB Kerryon Johnson FLEX Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Colts ,,,
335,1229741102,ty.wagoner,0,153.2,QB C.J. Beathard FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Colts ,,,
335,1230118737,OaktownDailyCrusher,0,153.2,QB C.J. Beathard FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Colts ,,,
335,1230381166,ulikemypicks,0,153.2,QB C.J. Beathard RB Todd Gurley II RB Kerryon Johnson FLEX Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Colts ,,,
335,1230907357,Slater2248,0,153.2,QB C.J. Beathard RB Todd Gurley II FLEX Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Colts ,,,
335,1231268747,scarbotron,0,153.2,QB C.J. Beathard RB Todd Gurley II FLEX Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Colts ,,,
335,1231368194,jrakos23,0,153.2,QB C.J. Beathard FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Colts ,,,
335,1231412601,shawn015156,0,153.2,QB C.J. Beathard RB Todd Gurley II RB Kerryon Johnson FLEX Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Colts ,,,
335,1232145312,j_cafaro,0,153.2,QB C.J. Beathard RB Todd Gurley II FLEX Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Colts ,,,
360,1223636813,Beric6312,0,153.18,QB Tom Brady RB Todd Gurley II RB Tarik Cohen FLEX Duke Johnson Jr. WR Adam Thielen WR Josh Gordon WR Jermaine Kearse TE O.J. Howard DST Texans ,,,
361,1229897897,surfh2o,0,152.96,QB Cam Newton RB Todd Gurley II RB Nick Chubb WR Adam Thielen WR Marquise Goodwin WR Damion Ratley FLEX Zach Ertz TE David Njoku DST Ravens ,,,
362,1231063281,bworkman,0,152.88,QB Jared Goff RB Todd Gurley II FLEX James White RB Nick Chubb WR Robert Woods WR Michael Crabtree WR Josh Reynolds TE David Njoku DST Colts ,,,
363,1224167617,daweez88,0,152.82,QB Mitchell Trubisky RB Todd Gurley II RB Ezekiel Elliott FLEX Nick Chubb WR Adam Thielen WR Taylor Gabriel WR Chris Hogan TE O.J. Howard DST Panthers ,,,
363,1224570700,jamemerson13,0,152.82,QB Mitchell Trubisky RB Todd Gurley II RB Ezekiel Elliott FLEX Nick Chubb WR Adam Thielen WR Taylor Gabriel WR Chris Hogan TE O.J. Howard DST Panthers ,,,
365,1229537906,irvingtime,0,152.8,QB Baker Mayfield FLEX Todd Gurley II RB Tarik Cohen RB Kerryon Johnson WR Jarvis Landry WR Jermaine Kearse WR Albert Wilson TE Zach Ertz DST Bills ,,,
365,1231943371,nfl_man2016,0,152.8,QB C.J. Beathard FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Willie Snead IV TE David Njoku DST Vikings ,,,
367,1224358714,aasher1977,0,152.66,QB Cam Newton RB Todd Gurley II RB Ezekiel Elliott FLEX Kerryon Johnson WR Devin Funchess WR Chris Godwin WR Jermaine Kearse TE David Njoku DST Rams ,,,
368,1229778491,monro25,0,152.6,QB Baker Mayfield RB Todd Gurley II RB Tarik Cohen FLEX Nick Chubb WR Adam Thielen WR Josh Gordon WR Taylor Gabriel TE David Njoku DST Bills ,,,
369,1227760083,Molettiere1,0,152.56,QB Cam Newton FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Jermaine Kearse WR Willie Snead IV TE Zach Ertz DST Bills ,,,
369,1231301817,thompsytopia,0,152.56,QB Cam Newton FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Jermaine Kearse WR Willie Snead IV TE Zach Ertz DST Bills ,,,
369,1227908493,lincolnabbieh,0,152.56,QB Joe Flacco RB Todd Gurley II RB Latavius Murray WR Adam Thielen WR DeSean Jackson WR Taylor Gabriel FLEX Willie Snead IV TE Trey Burton DST Jets ,,,
369,1232019927,alwayswin04,0,152.56,QB Cam Newton FLEX Todd Gurley II RB Tarik Cohen RB Peyton Barber WR Adam Thielen WR Devin Funchess WR Taylor Gabriel TE David Njoku DST Ravens ,,,
373,1231552304,Gackle510,0,152.54,QB Kirk Cousins RB Peyton Barber RB Nick Chubb WR Adam Thielen WR Jarvis Landry WR Stefon Diggs FLEX T.Y. Hilton TE David Njoku DST Patriots ,,,
374,1223619745,mrchrislevin,0,152.5,QB Baker Mayfield FLEX Todd Gurley II RB Tarik Cohen RB Nick Chubb WR Brandin Cooks WR Robert Woods WR Jermaine Kearse TE David Njoku DST Colts ,,,
374,1224525506,brownbear99,0,152.5,QB Jameis Winston RB Todd Gurley II FLEX Tarik Cohen RB Nick Chubb WR Adam Thielen WR Kenny Golladay WR Willie Snead IV TE David Njoku DST Ravens ,,,
374,1226155787,rcgyorkos,0,152.5,QB Baker Mayfield FLEX Todd Gurley II RB Tarik Cohen RB Nick Chubb WR Brandin Cooks WR Robert Woods WR Jermaine Kearse TE David Njoku DST Colts ,,,
374,1227866016,mothballskid,0,152.5,QB Baker Mayfield FLEX Todd Gurley II RB Tarik Cohen RB Nick Chubb WR Brandin Cooks WR Robert Woods WR Jermaine Kearse TE David Njoku DST Colts ,,,
374,1231408865,EIPRES,0,152.5,QB Baker Mayfield FLEX Todd Gurley II RB Tarik Cohen RB Nick Chubb WR Brandin Cooks WR Robert Woods WR Jermaine Kearse TE David Njoku DST Colts ,,,
374,1231570574,jaguilar5280,0,152.5,QB Baker Mayfield RB Todd Gurley II RB Tarik Cohen FLEX Nick Chubb WR Brandin Cooks WR Robert Woods WR Jermaine Kearse TE David Njoku DST Colts ,,,
380,1226864458,gsf310,0,152.4,QB Baker Mayfield RB Todd Gurley II RB Nick Chubb WR Adam Thielen FLEX Robert Woods WR Taylor Gabriel WR Damion Ratley TE Trey Burton DST Bears ,,,
380,1231078322,jayygo,0,152.4,QB Carson Wentz FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Willie Snead IV TE David Njoku DST Bills ,,,
380,1231240527,Redsfan9,0,152.4,QB Carson Wentz RB Todd Gurley II RB Kerryon Johnson FLEX Nick Chubb WR Adam Thielen WR Robert Woods WR Willie Snead IV TE David Njoku DST Bills ,,,
380,1231279671,bwitkowski,0,152.4,QB Carson Wentz RB Todd Gurley II FLEX Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Willie Snead IV TE David Njoku DST Bills ,,,
380,1231384183,Armad0626,0,152.4,QB Carson Wentz RB Adrian Peterson RB Kerryon Johnson FLEX Duke Johnson Jr. WR Adam Thielen WR Julian Edelman WR Alshon Jeffery TE Zach Ertz DST Bills ,,,
380,1226147460,papagates,0,152.4,QB Jameis Winston FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Golden Tate WR Jermaine Kearse TE David Njoku DST Lions ,,,
386,1228318247,bowl4doe,0,152.3,QB C.J. Beathard RB Todd Gurley II FLEX Latavius Murray RB Nick Chubb WR Adam Thielen WR T.Y. Hilton WR Michael Crabtree TE David Njoku DST Cowboys ,,,
387,1229447114,lwikel,0,152.26,QB Cam Newton RB Todd Gurley II FLEX Ezekiel Elliott RB Nick Chubb WR Alshon Jeffery WR Devin Funchess WR Willie Snead IV TE David Njoku DST Texans ,,,
387,1229701532,no1stunna,0,152.26,QB Cam Newton RB Todd Gurley II FLEX Tarik Cohen RB Nick Chubb WR Adam Thielen WR Josh Gordon WR Jermaine Kearse TE O.J. Howard DST Jaguars ,,,
389,1224948075,Bigzipper,0,152.18,QB Jared Goff RB Todd Gurley II FLEX Tarik Cohen RB Nick Chubb WR Adam Thielen WR Taylor Gabriel WR Jermaine Kearse TE David Njoku DST Colts ,,,
389,1230852215,elboberto,0,152.18,QB Jared Goff RB Todd Gurley II FLEX Tarik Cohen RB Nick Chubb WR Adam Thielen WR Taylor Gabriel WR Jermaine Kearse TE David Njoku DST Colts ,,,
391,1229336561,draino15,0,152.16,QB Cam Newton RB Todd Gurley II RB Tarik Cohen FLEX Peyton Barber WR Adam Thielen WR Alshon Jeffery WR Willie Snead IV TE David Njoku DST Bills ,,,
392,1231768396,DustinB,0,151.96,QB Joe Flacco RB Christian McCaffrey RB Tarik Cohen WR Adam Thielen FLEX Mike Evans WR Willie Snead IV WR Cole Beasley TE David Njoku DST Vikings ,,,
393,1231343194,oldmonk11,0,151.92,QB Mitchell Trubisky RB Todd Gurley II RB Ezekiel Elliott FLEX Nick Chubb WR Adam Thielen WR Marquise Goodwin WR Cole Beasley TE O.J. Howard DST Panthers ,,,
394,1231409751,rlf1515,0,151.9,QB Baker Mayfield RB Todd Gurley II RB Kerryon Johnson WR Adam Thielen WR Willie Snead IV WR Josh Reynolds FLEX Zach Ertz TE David Njoku DST Bills ,,,
395,1225123290,ThatStunna,0,151.8,QB Jameis Winston FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Robert Woods WR Golden Tate WR Josh Gordon TE David Njoku DST Eagles ,,,
395,1231454796,plarranc,0,151.8,QB Baker Mayfield RB Todd Gurley II FLEX Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Julian Edelman WR Willie Snead IV TE David Njoku DST Bills ,,,
397,1231510833,ef87tz,0,151.76,QB Joe Flacco RB Todd Gurley II RB Tarik Cohen WR Adam Thielen WR Robert Woods WR Willie Snead IV FLEX Kelvin Benjamin TE David Njoku DST Lions ,,,
398,1223777765,Lightsout242,0,151.7,QB Baker Mayfield RB Todd Gurley II FLEX Tarik Cohen RB Nick Chubb WR Jarvis Landry WR Robert Woods WR Taylor Gabriel TE David Njoku DST Lions ,,,
399,1230259796,Hazeljdog,0,151.58,QB Jared Goff RB Tarik Cohen RB Latavius Murray FLEX Kerryon Johnson WR Michael Thomas WR Brandin Cooks WR Robert Woods TE David Njoku DST Eagles ,,,
400,1231167660,Vargas2015,0,151.5,QB C.J. Beathard RB Todd Gurley II RB Nick Chubb FLEX Adam Thielen WR Alshon Jeffery WR John Brown WR Marquise Goodwin TE David Njoku DST Bills ,,,
401,1223706675,TruckerDavid,0,151.4,QB C.J. Beathard RB Todd Gurley II RB Tarik Cohen FLEX Nick Chubb WR Adam Thielen WR Jermaine Kearse WR Willie Snead IV TE Zach Ertz DST Texans ,,,
401,1228131952,nickryancnmt,0,151.4,QB Jameis Winston RB Todd Gurley II FLEX Tarik Cohen RB Nick Chubb WR Adam Thielen WR Taylor Gabriel WR Willie Snead IV TE David Njoku DST Jaguars ,,,
401,1231436040,kmcclain21,0,151.4,QB Jameis Winston RB Todd Gurley II FLEX Tarik Cohen RB Nick Chubb WR Adam Thielen WR Taylor Gabriel WR Willie Snead IV TE David Njoku DST Jaguars ,,,
404,1230464759,B.EAGLE,0,151.3,QB Carson Wentz RB Tarik Cohen FLEX Frank Gore RB Nick Chubb WR Adam Thielen WR Robert Woods WR Alshon Jeffery TE Zach Ertz DST Bills ,,,
405,1226015571,paulcardinal,0,151.28,QB Jared Goff RB LeSean McCoy RB Tarik Cohen WR Robert Woods WR John Brown WR Taylor Gabriel FLEX Zach Ertz TE David Njoku DST Rams ,,,
406,1228787322,Presley1,0,151.26,QB Cam Newton RB Todd Gurley II FLEX Tarik Cohen RB Nick Chubb WR Adam Thielen WR Robert Woods WR Willie Snead IV TE O.J. Howard DST Bills ,,,
407,1229910999,sskaciu,0,151.2,QB Carson Wentz RB Sony Michel RB Kerryon Johnson FLEX Nick Chubb WR Stefon Diggs WR Brandin Cooks WR Michael Crabtree TE Zach Ertz DST Rams ,,,
408,1227894359,LB322313,0,151,QB Baker Mayfield RB Todd Gurley II RB Nick Chubb WR Jarvis Landry FLEX Robert Woods WR Taylor Gabriel WR Willie Snead IV TE David Njoku DST Colts ,,,
408,1229640830,tbraggin,0,151,QB Carson Wentz FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Julian Edelman WR Jermaine Kearse TE David Njoku DST Eagles ,,,
408,1231588191,TomPapaGeorgio,0,151,QB C.J. Beathard RB Todd Gurley II FLEX Tarik Cohen RB Nick Chubb WR Adam Thielen WR Julian Edelman WR Willie Snead IV TE George Kittle DST Lions ,,,
408,1231625617,johnhugo2,0,151,QB Jameis Winston FLEX LeSean McCoy RB Tarik Cohen RB Kerryon Johnson WR Adam Thielen WR Jarvis Landry WR Kenny Golladay TE David Njoku DST Lions ,,,
408,1224402777,BakDesba,0,151,QB Baker Mayfield RB Todd Gurley II RB Nick Chubb WR Adam Thielen WR Jarvis Landry FLEX John Brown WR Jermaine Kearse TE Charles Clay DST Bills ,,,
413,1227925261,bodgit,0,150.96,QB Joe Flacco FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Brandin Cooks WR Taylor Gabriel TE David Njoku DST Jets ,,,
414,1230321245,QTip1983,0,150.94,QB Kirk Cousins RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Mike Evans WR DeAndre Hopkins FLEX Taylor Gabriel TE David Njoku DST Vikings ,,,
415,1231311996,NickyNoodles19,0,150.86,QB Cam Newton RB Todd Gurley II RB Nick Chubb WR Adam Thielen WR Jermaine Kearse WR Willie Snead IV FLEX Zach Ertz TE David Njoku DST Lions ,,,
416,1231176828,motownmafia,0,150.7,QB Baker Mayfield RB Todd Gurley II RB Tarik Cohen FLEX Nick Chubb WR Jarvis Landry WR Robert Woods WR Michael Crabtree TE David Njoku DST Jets ,,,
417,1223731589,kruckaspad,0,150.68,QB Tom Brady RB LeSean McCoy RB Nick Chubb WR Adam Thielen FLEX Jarvis Landry WR Robert Woods WR Michael Crabtree TE David Njoku DST Patriots ,,,
418,1231890670,Benji44,0,150.64,QB Kirk Cousins RB Todd Gurley II FLEX Tarik Cohen RB Nick Chubb WR Jarvis Landry WR Kenny Golladay WR Taylor Gabriel TE David Njoku DST Texans ,,,
419,1226065615,stevemorton,0,150.6,QB Baker Mayfield FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Michael Crabtree WR Marquise Goodwin TE David Njoku DST Jaguars ,,,
420,1232102737,andresbarsa9,0,150.56,QB Cam Newton RB Todd Gurley II RB Peyton Barber WR Adam Thielen WR Michael Crabtree FLEX Taylor Gabriel WR Chris Godwin TE David Njoku DST Colts ,,,
420,1229969572,craggle12,0,150.56,QB Joe Flacco RB Todd Gurley II RB Kenyan Drake WR Adam Thielen WR Kenny Golladay WR John Brown FLEX Josh Reynolds TE O.J. Howard DST Bears ,,,
422,1228290564,AtsamRif,0,150.5,QB C.J. Beathard FLEX Todd Gurley II RB Latavius Murray RB Nick Chubb WR Adam Thielen WR Kenny Golladay WR Taylor Gabriel TE David Njoku DST Colts ,,,
423,1229938300,sroudebush,0,150.4,QB Jameis Winston RB Todd Gurley II RB Ezekiel Elliott FLEX Latavius Murray WR John Brown WR Jermaine Kearse WR Willie Snead IV TE David Njoku DST Texans ,,,
424,1223953384,peterkusner,0,150.16,QB Cam Newton RB Todd Gurley II RB Tarik Cohen WR Adam Thielen WR Devin Funchess WR Jermaine Kearse FLEX Willie Snead IV TE George Kittle DST Jets ,,,
424,1228063686,kjm78golf,0,150.16,QB Cam Newton RB Todd Gurley II FLEX Tarik Cohen RB Peyton Barber WR Adam Thielen WR Josh Gordon WR Marquise Goodwin TE David Njoku DST Ravens ,,,
424,1228130766,TMO111,0,150.16,QB Cam Newton FLEX Todd Gurley II RB Tarik Cohen RB Peyton Barber WR Adam Thielen WR Josh Gordon WR Marquise Goodwin TE David Njoku DST Ravens ,,,
427,1228429632,dogs1872,0,150.14,QB Blake Bortles RB James White RB Tarik Cohen FLEX Kerryon Johnson WR Stefon Diggs WR Brandin Cooks WR Robert Woods TE O.J. Howard DST Colts ,,,
428,1226605932,tstolly,0,150.12,QB Mitchell Trubisky RB Ezekiel Elliott RB Adrian Peterson WR Robert Woods FLEX DeAndre Hopkins WR DeSean Jackson WR Kenny Stills TE Trey Burton DST Colts ,,,
428,1231707187,slapshotmo,0,150.12,QB Mitchell Trubisky FLEX Todd Gurley II RB Tarik Cohen RB Nick Chubb WR Robert Woods WR Golden Tate WR Taylor Gabriel TE David Njoku DST Eagles ,,,
430,1231964842,Naksamillion,0,150.08,QB Drew Brees RB Kerryon Johnson RB Duke Johnson Jr. WR Adam Thielen WR Michael Thomas WR DeAndre Hopkins FLEX John Brown TE David Njoku DST Jets ,,,
431,1223638769,Lt.Bookman,0,150,QB Baker Mayfield FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Lions ,,,
431,1223654454,Srekcap,0,150,QB Baker Mayfield FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Lions ,,,
431,1223786570,jreichjr,0,150,QB Baker Mayfield RB Todd Gurley II FLEX Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Lions ,,,
431,1223868181,jayk123x,0,150,QB Baker Mayfield FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Lions ,,,
431,1224638214,Skumpunch,0,150,QB Baker Mayfield FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Lions ,,,
431,1224707170,Kcannon,0,150,QB Baker Mayfield FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Lions ,,,
431,1224723591,EmpireMaker2,0,150,QB Baker Mayfield FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Lions ,,,
431,1224736867,KingFamousJameis,0,150,QB Baker Mayfield FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Lions ,,,
431,1225067026,psufans2,0,150,QB Baker Mayfield FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Lions ,,,
431,1225090212,TeeJayOrTj,0,150,QB Baker Mayfield FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Lions ,,,
431,1226571793,AdamLevitan,0,150,QB Baker Mayfield FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Lions ,,,
431,1227774544,tj7775,0,150,QB Baker Mayfield RB Todd Gurley II RB Kerryon Johnson FLEX Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Lions ,,,
431,1229533146,Ajml45,0,150,QB Baker Mayfield FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Lions ,,,
431,1229666437,cealio,0,150,QB Baker Mayfield FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Lions ,,,
431,1229859652,cglenn91,0,150,QB Baker Mayfield FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Lions ,,,
431,1230259983,STAV,0,150,QB Baker Mayfield FLEX Todd Gurley II RB Kerryon Johnson RB Nick Chubb WR Adam Thielen WR Robert Woods WR Jermaine Kearse TE David Njoku DST Lions ,,,
447,1229508778,aaronsledd,0,149.94,QB Kirk Cousins RB Todd Gurley II FLEX Kenyan Drake RB Kerryon Johnson WR Adam Thielen WR Robby Anderson WR Willie Snead IV TE David Njoku DST Eagles ,,,
448,1223386501,JamesMiers,0,149.82,QB Mitchell Trubisky RB Ezekiel Elliott RB Latavius Murray WR Adam Thielen WR Jarvis Landry WR Taylor Gabriel FLEX Tre'Quan Smith TE David Njoku DST Cowboys ,,,
448,1232109302,BillyMcFvckfit,0,149.82,QB Mitchell Trubisky RB Todd Gurley II RB Ezekiel Elliott FLEX Nick Chubb WR Josh Gordon WR Taylor Gabriel WR Robby Anderson TE Trey Burton DST Jaguars ,,,
