Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
463,1247529608,VandeHoefJ,125.5,214,C Joel Embiid PG Kyle Lowry SF Khris Middleton SG Jrue Holiday G Eric Bledsoe UTIL Trey Lyles F Ersan Ilyasova PF Pascal Siakam,,,
463,1247311360,deedzdmv,108.11,214,UTIL Joel Embiid PG Kyle Lowry SF Khris Middleton G Jrue Holiday SG Eric Bledsoe C Brook Lopez PF Ersan Ilyasova F Pascal Siakam,,,
463,1247441661,mingaling322,108.11,214,C Joel Embiid PG Kyle Lowry SF Khris Middleton G Jrue Holiday SG Eric Bledsoe UTIL Brook Lopez PF Ersan Ilyasova F Pascal Siakam,,,
463,1247462629,shankz0r,108.11,214,C Joel Embiid G Kyle Lowry SF Khris Middleton PG Jrue Holiday SG Eric Bledsoe UTIL Brook Lopez F Ersan Ilyasova PF Pascal Siakam,,,
463,1247498394,killab2482,108.11,214,C Joel Embiid PG Kyle Lowry SF Khris Middleton G Jrue Holiday SG Eric Bledsoe UTIL Brook Lopez F Ersan Ilyasova PF Pascal Siakam,,,
463,1247535026,Spazull,108.11,214,UTIL Joel Embiid PG Kyle Lowry SF Khris Middleton SG Jrue Holiday G Eric Bledsoe C Brook Lopez F Ersan Ilyasova PF Pascal Siakam,,,
463,1247546363,jake_471,108.11,214,C Joel Embiid PG Kyle Lowry SF Khris Middleton SG Jrue Holiday G Eric Bledsoe UTIL Brook Lopez PF Ersan Ilyasova F Pascal Siakam,,,
463,1247584652,REDCOAT85,108.11,214,C Joel Embiid PG Kyle Lowry SF Khris Middleton G Jrue Holiday SG Eric Bledsoe UTIL Brook Lopez F Ersan Ilyasova PF Pascal Siakam,,,
463,1247601487,Js330ci,108.11,214,C Joel Embiid G Kyle Lowry SF Khris Middleton SG Jrue Holiday PG Eric Bledsoe UTIL Brook Lopez F Ersan Ilyasova PF Pascal Siakam,,,
463,1247621678,ImnotNavT,108.11,214,UTIL Joel Embiid G Kyle Lowry SF Khris Middleton SG Jrue Holiday PG Eric Bledsoe C Brook Lopez PF Ersan Ilyasova F Pascal Siakam,,,
463,1247637613,gangstaiffy,108.11,214,C Joel Embiid PG Kyle Lowry SF Khris Middleton SG Jrue Holiday G Eric Bledsoe UTIL Brook Lopez F Ersan Ilyasova PF Pascal Siakam,,,
463,1247684246,DoSeR222,108.11,214,UTIL Joel Embiid G Kyle Lowry SF Khris Middleton SG Jrue Holiday PG Eric Bledsoe C Brook Lopez PF Ersan Ilyasova F Pascal Siakam,,,
463,1247714941,ryan7962,108.11,214,UTIL Joel Embiid PG Kyle Lowry SF Khris Middleton SG Jrue Holiday G Eric Bledsoe C Brook Lopez PF Ersan Ilyasova F Pascal Siakam,,,
463,1247735189,datkiidjc,108.11,214,UTIL Joel Embiid PG Kyle Lowry SF Khris Middleton G Jrue Holiday SG Eric Bledsoe C Brook Lopez PF Ersan Ilyasova F Pascal Siakam,,,
463,1247774917,thepiedpieper15,108.11,214,UTIL Joel Embiid G Kyle Lowry SF Khris Middleton SG Jrue Holiday PG Eric Bledsoe C Brook Lopez F Ersan Ilyasova PF Pascal Siakam,,,
463,1247817649,EmileHeskey,108.11,214,C Joel Embiid PG Kyle Lowry SF Khris Middleton G Jrue Holiday SG Eric Bledsoe UTIL Brook Lopez F Ersan Ilyasova PF Pascal Siakam,,,
463,1247865654,jadsan127,108.11,214,UTIL Joel Embiid G Kyle Lowry SF Khris Middleton SG Jrue Holiday PG Eric Bledsoe C Brook Lopez PF Ersan Ilyasova F Pascal Siakam,,,
463,1247891844,VerbalAcorn,108.11,214,C Joel Embiid PG Kyle Lowry SF Khris Middleton SG Jrue Holiday G Eric Bledsoe UTIL Brook Lopez PF Ersan Ilyasova F Pascal Siakam,,,
463,1247962753,Stillmatic,108.11,214,C Joel Embiid PG Kyle Lowry SF Khris Middleton SG Jrue Holiday G Eric Bledsoe UTIL Brook Lopez F Ersan Ilyasova PF Pascal Siakam,,,
463,1247987129,propkiller,108.11,214,UTIL Joel Embiid PG Kyle Lowry SF Khris Middleton SG Jrue Holiday G Eric Bledsoe C Brook Lopez PF Ersan Ilyasova F Pascal Siakam,,,
463,1248043569,adnu17,108.11,214,C Joel Embiid PG Kyle Lowry SF Khris Middleton G Jrue Holiday SG Eric Bledsoe UTIL Brook Lopez PF Ersan Ilyasova F Pascal Siakam,,,
463,1248051884,jrueb,108.11,214,C Joel Embiid PG Kyle Lowry SF Khris Middleton G Jrue Holiday SG Eric Bledsoe UTIL Brook Lopez PF Ersan Ilyasova F Pascal Siakam,,,
463,1248064314,Chavalue3,108.11,214,UTIL Joel Embiid PG Kyle Lowry SF Khris Middleton SG Jrue Holiday G Eric Bledsoe C Brook Lopez F Ersan Ilyasova PF Pascal Siakam,,,
463,1248072110,Westy121997,108.11,214,UTIL Joel Embiid PG Kyle Lowry SF Khris Middleton SG Jrue Holiday G Eric Bledsoe C Brook Lopez F Ersan Ilyasova PF Pascal Siakam,,,
463,1248162084,Firedog50,108.11,214,UTIL Joel Embiid PG Kyle Lowry SF Khris Middleton G Jrue Holiday SG Eric Bledsoe C Brook Lopez PF Ersan Ilyasova F Pascal Siakam,,,
463,1248188665,Preston2015,108.11,214,C Joel Embiid G Kyle Lowry SF Khris Middleton PG Jrue Holiday SG Eric Bledsoe UTIL Brook Lopez F Ersan Ilyasova PF Pascal Siakam,,,
463,1248197554,Srybacki123,108.11,214,UTIL Joel Embiid PG Kyle Lowry SF Khris Middleton SG Jrue Holiday G Eric Bledsoe C Brook Lopez PF Ersan Ilyasova F Pascal Siakam,,,
463,1248197622,cjf99b,108.11,214,C Joel Embiid PG Kyle Lowry SF Khris Middleton SG Jrue Holiday G Eric Bledsoe UTIL Brook Lopez PF Ersan Ilyasova F Pascal Siakam,,,
463,1247649404,kbull25,99.52,214,C Joel Embiid F DeMar DeRozan SG Jrue Holiday PG Eric Bledsoe SF Nemanja Bjelica PF Wendell Carter Jr. UTIL Brook Lopez G Frank Ntilikina,,,
463,1247355357,DLin24,91.04,214,F Jimmy Butler PG Kyle Lowry SF Khris Middleton SG Eric Bledsoe C JaVale McGee UTIL Jarrett Allen G Damyean Dotson PF Pascal Siakam,,,
463,1247954761,Matt_Taylor26,85.85999,214,PG Victor Oladipo SF Jimmy Butler UTIL Nikola Mirotic G Goran Dragic F Kent Bazemore SG Wesley Matthews C Dewayne Dedmon PF Ersan Ilyasova,,,
494,1247749697,wmgilpin,113.72,213.75,F Ben Simmons C DeAndre Jordan SF Nikola Mirotic SG Gary Harris PG Goran Dragic G Malcolm Brogdon UTIL Markelle Fultz PF Pascal Siakam,,,
494,1247637484,skutash,107.38,213.75,C Nikola Jokic SG Jimmy Butler SF Khris Middleton PG Goran Dragic UTIL Jarrett Allen G Jeff Teague PF Ersan Ilyasova F Pascal Siakam,,,
494,1248069389,jroberts25,82.19,213.75,C Joel Embiid G Khris Middleton SF Taurean Prince PG Jrue Holiday UTIL Eric Bledsoe SG Kent Bazemore F Ersan Ilyasova PF Pascal Siakam,,,
494,1247387481,lrkjr,71.8,213.75,SF LeBron James PG Stephen Curry UTIL Goran Dragic C Jarrett Allen F Taj Gibson SG Lance Stephenson PF Justise Winslow G Justin Jackson,,,
498,1247613308,Kaparoo,132.27,213.5,SF LeBron James PF Nikola Mirotic PG Jrue Holiday UTIL Goran Dragic F Buddy Hield G Dennis Smith Jr. C Ersan Ilyasova SG Norman Powell,,,
498,1247703245,beeks82,94.39,213.5,F Ben Simmons PG Kyle Lowry SF Khris Middleton SG Eric Bledsoe G Jeff Teague UTIL Harrison Barnes C Kelly Olynyk PF Pascal Siakam,,,
498,1247642728,Widowmakers1,84.4,213.5,C Joel Embiid SF Jimmy Butler G Kyle Lowry F Khris Middleton PG Eric Bledsoe PF Pascal Siakam UTIL Mitchell Robinson SG Norman Powell,,,
501,1247626646,Alexaldaco,108.43,213.25,G Jimmy Butler SF Khris Middleton F Tim Hardaway Jr. SG Jrue Holiday PG Eric Bledsoe C JaVale McGee UTIL Damyean Dotson PF Ersan Ilyasova,,,
501,1247680262,Wesley23unc,86.91,213.25,SF Kevin Durant C Joel Embiid SG Jrue Holiday F Robert Covington PG Jeff Teague G Justin Holiday PF Pascal Siakam UTIL Mitchell Robinson,,,
503,1247883928,bsuperak,119.79,213,UTIL Kyle Lowry SF Nikola Mirotic SG Khris Middleton PG Jrue Holiday G Eric Bledsoe F Nemanja Bjelica C Jarrett Allen PF Pascal Siakam,,,
503,1247465962,bjbump,106.33,213,F Jimmy Butler PG Kyle Lowry SF Khris Middleton SG Jrue Holiday G Goran Dragic PF Kelly Olynyk UTIL Josh Okogie C Ersan Ilyasova,,,
503,1247228946,TheBIGVrchota,93.21,213,UTIL LeBron James PG Kyle Lowry SF Khris Middleton SG Eric Bledsoe F Dewayne Dedmon G Malcolm Brogdon C Brook Lopez PF Ersan Ilyasova,,,
506,1247572638,TB12sRevenge,133.03,212.75,G Victor Oladipo UTIL Nikola Mirotic SF Khris Middleton SG Jrue Holiday C Julius Randle PG Goran Dragic F Ersan Ilyasova PF Pascal Siakam,,,
506,1247981119,livert24,127.99,212.75,F LeBron James G Khris Middleton SG Jrue Holiday PG Eric Bledsoe UTIL Paul Millsap SF Robert Covington C Ersan Ilyasova PF Pascal Siakam,,,
506,1247791387,thesportsbanter,119.15,212.75,C Joel Embiid PG Kyle Lowry SF Khris Middleton UTIL Jrue Holiday G Dennis Smith Jr. SG Malcolm Brogdon F Ersan Ilyasova PF Pascal Siakam,,,
506,1248178291,bungy2000,113.09,212.75,UTIL Joel Embiid SF Jimmy Butler G Khris Middleton SG Eric Bledsoe C JaVale McGee PG Monte Morris PF Ersan Ilyasova F Pascal Siakam,,,
506,1247863234,Gettin_2_da_Cheese,101.79,212.75,C Joel Embiid UTIL Kyle Lowry SF Khris Middleton SG Jamal Murray G Eric Bledsoe PG Jeff Teague PF Pascal Siakam F Mitchell Robinson,,,
511,1247957509,CCop5,139.58,212.5,SF Jimmy Butler PG Kyle Lowry UTIL Jrue Holiday G Eric Bledsoe C JaVale McGee F Rudy Gay SG Josh Hart PF Pascal Siakam,,,
512,1247808315,bone0315,132.97,212.25,PG Ben Simmons F Jimmy Butler SF Khris Middleton SG Jrue Holiday UTIL Brandon Ingram G Jeff Teague PF Ersan Ilyasova C Jahlil Okafor,,,
512,1248052391,kingtmartin,108.11,212.25,C Joel Embiid PG Kyle Lowry SF Khris Middleton UTIL Gary Harris SG Eric Bledsoe G Malcolm Brogdon PF Ersan Ilyasova F Pascal Siakam,,,
512,1247605018,bigbossAJ,91.93,212.25,C Joel Embiid SF Jimmy Butler F Khris Middleton G Jrue Holiday PG Goran Dragic SG Malcolm Brogdon UTIL Pascal Siakam PF Mitchell Robinson,,,
512,1247873198,floergirl3010,91.93,212.25,C Joel Embiid SF Jimmy Butler F Khris Middleton G Jrue Holiday PG Goran Dragic SG Malcolm Brogdon UTIL Pascal Siakam PF Mitchell Robinson,,,
512,1248078642,cliassyfp,91.93,212.25,C Joel Embiid SF Jimmy Butler F Khris Middleton G Jrue Holiday PG Goran Dragic SG Malcolm Brogdon UTIL Pascal Siakam PF Mitchell Robinson,,,
512,1247596166,jb696318,88.83,212.25,C Joel Embiid PG Kyle Lowry SF Khris Middleton SG Jrue Holiday UTIL Jeff Teague F Damyean Dotson G Markelle Fultz PF Pascal Siakam,,,
518,1247672049,aj1987,137.09,212,F Jimmy Butler PG Kyle Lowry C DeAndre Jordan SF Khris Middleton SG Jrue Holiday G Danny Green UTIL Josh Okogie PF Pascal Siakam,,,
518,1248076625,zigdeuce,117.24,212,UTIL Jimmy Butler PG Kyle Lowry SF Khris Middleton SG Jrue Holiday G Eric Bledsoe C Jarrett Allen F Taj Gibson PF Pascal Siakam,,,
518,1247565859,2good4u,83.31,212,SG Stephen Curry C DeAndre Jordan SF Caris LeVert PG Goran Dragic G JJ Redick PF Rudy Gay UTIL Dwyane Wade F Donte DiVincenzo,,,
521,1247406259,CowboyCountry88,140.95,211.5,G Jimmy Butler PG Kyle Lowry F Nikola Mirotic SF Khris Middleton SG Jrue Holiday UTIL Malcolm Brogdon C Ersan Ilyasova PF Pascal Siakam,,,
521,1247471674,RubioDimes,140.95,211.5,G Jimmy Butler UTIL Kyle Lowry F Nikola Mirotic SF Khris Middleton SG Jrue Holiday PG Malcolm Brogdon C Ersan Ilyasova PF Pascal Siakam,,,
521,1247790987,cinder36,140.95,211.5,SG Jimmy Butler PG Kyle Lowry F Nikola Mirotic SF Khris Middleton UTIL Jrue Holiday G Malcolm Brogdon C Ersan Ilyasova PF Pascal Siakam,,,
521,1247816546,Bowlermw,140.95,211.5,SF Jimmy Butler PG Kyle Lowry F Nikola Mirotic G Khris Middleton SG Jrue Holiday UTIL Malcolm Brogdon C Ersan Ilyasova PF Pascal Siakam,,,
521,1247927526,bears14hockey,140.95,211.5,SF Jimmy Butler PG Kyle Lowry F Nikola Mirotic G Khris Middleton SG Jrue Holiday UTIL Malcolm Brogdon C Ersan Ilyasova PF Pascal Siakam,,,
521,1247988284,RussDBus,140.95,211.5,SF Jimmy Butler PG Kyle Lowry F Nikola Mirotic G Khris Middleton SG Jrue Holiday UTIL Malcolm Brogdon C Ersan Ilyasova PF Pascal Siakam,,,
521,1248080290,tcash1323,140.95,211.5,F Jimmy Butler G Kyle Lowry UTIL Nikola Mirotic SF Khris Middleton SG Jrue Holiday PG Malcolm Brogdon C Ersan Ilyasova PF Pascal Siakam,,,
521,1248100364,DuhDuhDean,140.95,211.5,SF Jimmy Butler PG Kyle Lowry F Nikola Mirotic G Khris Middleton SG Jrue Holiday UTIL Malcolm Brogdon C Ersan Ilyasova PF Pascal Siakam,,,
521,1248133328,Gigatron,140.95,211.5,SG Jimmy Butler UTIL Kyle Lowry F Nikola Mirotic SF Khris Middleton PG Jrue Holiday G Malcolm Brogdon C Ersan Ilyasova PF Pascal Siakam,,,
521,1247647523,Frankiemoney1,118.13,211.5,C Nikola Jokic SG Jimmy Butler G Khris Middleton UTIL Jrue Holiday PG Goran Dragic PF Ersan Ilyasova SF Evan Turner F Pascal Siakam,,,
521,1247612366,DavidCoppafeel,117.24,211.5,SF Jimmy Butler G Kyle Lowry F Khris Middleton SG Jrue Holiday PG Eric Bledsoe C JaVale McGee UTIL Noah Vonleh PF Pascal Siakam,,,
521,1247814046,huskydogs69,117.24,211.5,SF Jimmy Butler G Kyle Lowry UTIL Khris Middleton SG Jrue Holiday PG Eric Bledsoe C JaVale McGee F Noah Vonleh PF Pascal Siakam,,,
521,1248174179,viperkd23,117.24,211.5,SF Jimmy Butler G Kyle Lowry F Khris Middleton SG Jrue Holiday PG Eric Bledsoe C JaVale McGee UTIL Noah Vonleh PF Pascal Siakam,,,
521,1247578149,adoocab,84.01,211.5,UTIL Kyle Lowry G Zach LaVine F Taurean Prince C JaVale McGee SF JJ Redick PF Rudy Gay PG Jeff Teague SG Damyean Dotson,,,
535,1247596207,ducklindog,132.11,211.25,G DeMar DeRozan PG Kyle Lowry PF Nikola Mirotic SF Khris Middleton UTIL Eric Bledsoe SG Malcolm Brogdon C Ersan Ilyasova F Pascal Siakam,,,
535,1247661965,chicksdigthewongball,132.01,211.25,C Joel Embiid UTIL Karl-Anthony Towns PF Draymond Green PG Jrue Holiday G Lonzo Ball SG Josh Okogie SF E'Twaun Moore F Pascal Siakam,,,
535,1247367458,theicon3,120.68,211.25,UTIL Joel Embiid F Khris Middleton SG Jrue Holiday SF Brandon Ingram G Klay Thompson C Jonas Valanciunas PF Serge Ibaka PG Bryn Forbes,,,
535,1247422107,SIR_REDINGTON,109.32,211.25,F LeBron James G Kyle Lowry SG Jrue Holiday PG Goran Dragic SF Dario Saric UTIL Monte Morris C Ersan Ilyasova PF Mitchell Robinson,,,
539,1247773675,Hunta512,137.09,211,UTIL LaMarcus Aldridge SF Jimmy Butler F Khris Middleton G Jrue Holiday SG Eric Bledsoe PG Jeff Teague C Ersan Ilyasova PF Pascal Siakam,,,
539,1247851834,Ryeguyrollin,136.54,211,SF Kevin Durant G Kyle Lowry SG Khris Middleton PG Jrue Holiday UTIL Jamal Murray F Ersan Ilyasova PF Pascal Siakam C Damian Jones,,,
539,1247996242,tdkenny,119.18,211,G Damian Lillard UTIL Jimmy Butler SF Nikola Mirotic PG Jrue Holiday SG Eric Bledsoe C Ersan Ilyasova PF Pascal Siakam F Frank Ntilikina,,,
542,1247498911,WestSideBallN21,119.66,210.75,F Jimmy Butler UTIL Nikola Mirotic SF Khris Middleton PG Jrue Holiday C JaVale McGee G Klay Thompson PF Kelly Olynyk SG Markelle Fultz,,,
542,1247877774,nickschiano,113.09,210.75,C Joel Embiid PG Kyle Lowry SF Khris Middleton SG Jrue Holiday G Jeff Teague F Danny Green UTIL Josh Okogie PF Ersan Ilyasova,,,
542,1247935371,gargamel99,95.92,210.75,C Hassan Whiteside SG Khris Middleton PG Jrue Holiday PF Julius Randle UTIL Willie Cauley-Stein G Eric Bledsoe SF Robert Covington F Kelly Olynyk,,,
545,1248060509,jdc1177,116.82,210.5,SG DeMar DeRozan SF Khris Middleton PG Jrue Holiday UTIL De'Aaron Fox PF Julius Randle G Goran Dragic C Ersan Ilyasova F Evan Turner,,,
545,1248176118,singletaryk,99.3,210.5,C Joel Embiid G Kyle Lowry SF Nikola Mirotic SG Khris Middleton PG Eric Bledsoe PF Ersan Ilyasova F Pascal Siakam UTIL Mitchell Robinson,,,
545,1247421241,Coach_Fonzo_Lane,90.96999,210.5,PG Stephen Curry G Trae Young SF Khris Middleton SG Jrue Holiday PF Nemanja Bjelica UTIL Jeff Teague C Brook Lopez F Noah Vonleh,,,
548,1248276662,stepholii,140.95,210.25,SF LeBron James PG Kyle Lowry SG Jrue Holiday G Eric Bledsoe C Jonas Valanciunas UTIL Monte Morris PF Ersan Ilyasova F Pascal Siakam,,,
548,1248119021,jaymelo_21,132.14,210.25,PG Kyle Lowry SF Khris Middleton UTIL Tim Hardaway Jr. SG Jrue Holiday G Eric Bledsoe C JaVale McGee F Paul Millsap PF Pascal Siakam,,,
548,1248066351,bobo1977,113.09,210.25,SF Jimmy Butler G Kyle Lowry F Khris Middleton SG Jrue Holiday PG Eric Bledsoe C JaVale McGee UTIL DeAndre' Bembry PF Pascal Siakam,,,
551,1247769825,mattymofatty,135.78,210,SF LeBron James SG Khris Middleton PG Jrue Holiday UTIL Goran Dragic G Dennis Smith Jr. F Wesley Matthews C Ersan Ilyasova PF Pascal Siakam,,,
551,1247990926,StarkBailey,105.94,210,SG Jimmy Butler PG Kyle Lowry F Khris Middleton UTIL Jrue Holiday G Eric Bledsoe C Jarrett Allen SF Damyean Dotson PF Pascal Siakam,,,
551,1247924890,A1titudes,89.44,210,SF Ben Simmons PG Kyle Lowry SG Jrue Holiday G Eric Bledsoe C Jarrett Allen UTIL Jonas Valanciunas PF Kelly Olynyk F Pascal Siakam,,,
554,1247460593,jerry0505,76.48,209.75,PG Kyle Lowry SF Khris Middleton UTIL Jrue Holiday F Caris LeVert C Willie Cauley-Stein SG Eric Bledsoe PF Robert Covington G DeAndre' Bembry,,,
555,1247658280,fantasygod2286,132.14,209.5,PF LeBron James SF Khris Middleton PG Jrue Holiday F Julius Randle SG Eric Bledsoe G Malcolm Brogdon C Ersan Ilyasova UTIL Frank Ntilikina,,,
555,1248047462,gtang001,100.74,209.5,C Joel Embiid G Kyle Lowry SF Khris Middleton SG Jrue Holiday PG Jeff Teague F Kelly Olynyk PF Ersan Ilyasova UTIL Pascal Siakam,,,
555,1247997607,dapperphil,74.56,209.5,C Joel Embiid PG Ben Simmons SG Jrue Holiday SF Jabari Parker PF Kelly Olynyk F Wendell Carter Jr. UTIL Brook Lopez G Frank Ntilikina,,,
558,1247991200,Rolzs,117.24,209.25,F Jimmy Butler G Kyle Lowry SF Khris Middleton SG Jrue Holiday PG Eric Bledsoe UTIL Jeff Teague C Noah Vonleh PF Ersan Ilyasova,,,
558,1247885875,jchambers14,109.29,209.25,UTIL Damian Lillard G Kyle Lowry C DeAndre Jordan SG Jrue Holiday PG Eric Bledsoe SF Justise Winslow PF Ersan Ilyasova F Pascal Siakam,,,
560,1247729946,DrePz,140.95,209,SF LeBron James SG Khris Middleton G Jrue Holiday F Julius Randle PG Eric Bledsoe UTIL Danny Green C Ersan Ilyasova PF Pascal Siakam,,,
560,1248037714,ksheyman,116.19,209,UTIL Kyle Lowry F Nikola Mirotic SF Khris Middleton PG Goran Dragic SG Eric Bledsoe C JaVale McGee G Jeff Teague PF Pascal Siakam,,,
560,1247607548,mobball12,82.74,209,C Joel Embiid SG Jimmy Butler G Khris Middleton PG Eric Bledsoe UTIL JaVale McGee SF Robert Covington PF Ersan Ilyasova F Norman Powell,,,
563,1248139522,matt972,139.99,208.75,C Karl-Anthony Towns PF Nikola Mirotic SF Khris Middleton G Jrue Holiday SG Eric Bledsoe UTIL Jabari Parker PG Malcolm Brogdon F Pascal Siakam,,,
563,1247965291,cmerullo248,128.6,208.75,G Kyle Lowry C Hassan Whiteside PF Nikola Mirotic SF Khris Middleton SG Jrue Holiday PG Eric Bledsoe UTIL Ersan Ilyasova F Norman Powell,,,
563,1247853530,jmorocco11,117.24,208.75,SF LeBron James F Khris Middleton PG Jrue Holiday SG Eric Bledsoe UTIL Jarrett Allen G Jeff Teague C Brook Lopez PF Pascal Siakam,,,
563,1247627363,colinbennett20,111.78,208.75,UTIL Joel Embiid SF Khris Middleton F Julius Randle C Willie Cauley-Stein SG Eric Bledsoe G Dennis Smith Jr. PG Jeff Teague PF Pascal Siakam,,,
563,1248225830,jm1970,99.3,208.75,UTIL Damian Lillard PG Kyle Lowry SF Khris Middleton G Jrue Holiday SG Eric Bledsoe F Damyean Dotson C Ersan Ilyasova PF Pascal Siakam,,,
568,1247611197,zcarpenter,145.93,208.5,C Karl-Anthony Towns SF Jimmy Butler F Nikola Mirotic G Khris Middleton PG Jrue Holiday UTIL Jeff Teague PF Pascal Siakam SG Norman Powell,,,
568,1247740901,Jim_Wooskie,145.38,208.5,UTIL LeBron James PG Jrue Holiday G Gary Harris C Julius Randle SG Eric Bledsoe SF Robert Covington F Ersan Ilyasova PF Pascal Siakam,,,
568,1248185900,jegut021476,124.54,208.5,C Joel Embiid SF Nikola Mirotic SG Khris Middleton G Jrue Holiday PG Eric Bledsoe PF Wendell Carter Jr. UTIL Ersan Ilyasova F Pascal Siakam,,,
568,1248187339,AndiN1,95.03,208.5,PG Kyle Lowry C Hassan Whiteside SF Khris Middleton SG Jrue Holiday UTIL Caris LeVert G Jeff Teague F Kelly Olynyk PF Ersan Ilyasova,,,
572,1248121819,Whitedevil559,117.26,208.25,C Joel Embiid UTIL Karl-Anthony Towns G Jrue Holiday PG Eric Bledsoe F Paul Millsap SG Justin Holiday PF Wendell Carter Jr. SF Frank Ntilikina,,,
573,1247624161,inabnitt9,145.99,208,PG Kyle Lowry SF Khris Middleton UTIL Jrue Holiday G Jamal Murray C Julius Randle SG Eric Bledsoe F Nemanja Bjelica PF Ersan Ilyasova,,,
573,1248200207,jcorr721,91.76,208,G DeMar DeRozan PG Zach LaVine UTIL Jrue Holiday SF Caris LeVert SG JJ Redick C Jarrett Allen F Damyean Dotson PF Ersan Ilyasova,,,
575,1247152337,davidseok123,132.14,207.75,F LeBron James SF Nikola Mirotic G Khris Middleton SG Jrue Holiday PG Eric Bledsoe C Ersan Ilyasova PF Pascal Siakam UTIL Mitchell Robinson,,,
575,1247310316,anhanymous,132.14,207.75,F LeBron James SF Nikola Mirotic G Khris Middleton SG Jrue Holiday PG Eric Bledsoe C Ersan Ilyasova PF Pascal Siakam UTIL Mitchell Robinson,,,
575,1247346888,adams90,132.14,207.75,SF LeBron James F Nikola Mirotic SG Khris Middleton G Jrue Holiday PG Eric Bledsoe C Ersan Ilyasova PF Pascal Siakam UTIL Mitchell Robinson,,,
575,1247411277,kwymore1,132.14,207.75,F LeBron James SF Nikola Mirotic G Khris Middleton SG Jrue Holiday PG Eric Bledsoe C Ersan Ilyasova PF Pascal Siakam UTIL Mitchell Robinson,,,
575,1247429337,yumul77,132.14,207.75,F LeBron James SF Nikola Mirotic G Khris Middleton SG Jrue Holiday PG Eric Bledsoe C Ersan Ilyasova PF Pascal Siakam UTIL Mitchell Robinson,,,
575,1247501081,BBGChris,132.14,207.75,F LeBron James SF Nikola Mirotic G Khris Middleton SG Jrue Holiday PG Eric Bledsoe C Ersan Ilyasova PF Pascal Siakam UTIL Mitchell Robinson,,,
575,1247505886,zoey999,132.14,207.75,F LeBron James SF Nikola Mirotic G Khris Middleton SG Jrue Holiday PG Eric Bledsoe C Ersan Ilyasova PF Pascal Siakam UTIL Mitchell Robinson,,,
575,1247534123,tuhoahuynh,132.14,207.75,F LeBron James SF Nikola Mirotic G Khris Middleton SG Jrue Holiday PG Eric Bledsoe C Ersan Ilyasova PF Pascal Siakam UTIL Mitchell Robinson,,,
575,1247570221,johnson0652,132.14,207.75,SF LeBron James PF Nikola Mirotic SG Khris Middleton G Jrue Holiday PG Eric Bledsoe UTIL Ersan Ilyasova F Pascal Siakam C Mitchell Robinson,,,
575,1247581333,Almighty_So,132.14,207.75,F LeBron James SF Nikola Mirotic G Khris Middleton SG Jrue Holiday PG Eric Bledsoe C Ersan Ilyasova PF Pascal Siakam UTIL Mitchell Robinson,,,
575,1247649438,timjeu,132.14,207.75,F LeBron James SF Nikola Mirotic G Khris Middleton SG Jrue Holiday PG Eric Bledsoe C Ersan Ilyasova PF Pascal Siakam UTIL Mitchell Robinson,,,
575,1247651824,dddennis,132.14,207.75,UTIL LeBron James SF Nikola Mirotic G Khris Middleton SG Jrue Holiday PG Eric Bledsoe C Ersan Ilyasova PF Pascal Siakam F Mitchell Robinson,,,
575,1247748291,normsb,132.14,207.75,SF LeBron James PF Nikola Mirotic SG Khris Middleton G Jrue Holiday PG Eric Bledsoe UTIL Ersan Ilyasova F Pascal Siakam C Mitchell Robinson,,,
575,1247781204,mikemig345,132.14,207.75,F LeBron James SF Nikola Mirotic G Khris Middleton SG Jrue Holiday PG Eric Bledsoe C Ersan Ilyasova PF Pascal Siakam UTIL Mitchell Robinson,,,
575,1247852512,mhankin,132.14,207.75,SF LeBron James F Nikola Mirotic G Khris Middleton PG Jrue Holiday SG Eric Bledsoe C Ersan Ilyasova PF Pascal Siakam UTIL Mitchell Robinson,,,
575,1247921123,rrryannoel,132.14,207.75,F LeBron James SF Nikola Mirotic G Khris Middleton SG Jrue Holiday PG Eric Bledsoe C Ersan Ilyasova PF Pascal Siakam UTIL Mitchell Robinson,,,
575,1247971263,namstaah,132.14,207.75,F LeBron James SF Nikola Mirotic G Khris Middleton SG Jrue Holiday PG Eric Bledsoe C Ersan Ilyasova PF Pascal Siakam UTIL Mitchell Robinson,,,
575,1248000126,millymilly,132.14,207.75,F LeBron James SF Nikola Mirotic G Khris Middleton SG Jrue Holiday PG Eric Bledsoe C Ersan Ilyasova PF Pascal Siakam UTIL Mitchell Robinson,,,
575,1248061840,nnovo,132.14,207.75,F LeBron James SF Nikola Mirotic G Khris Middleton SG Jrue Holiday PG Eric Bledsoe C Ersan Ilyasova PF Pascal Siakam UTIL Mitchell Robinson,,,
575,1248076909,xxxravioli,132.14,207.75,F LeBron James SF Nikola Mirotic G Khris Middleton SG Jrue Holiday PG Eric Bledsoe C Ersan Ilyasova PF Pascal Siakam UTIL Mitchell Robinson,,,
575,1248235815,Jacktharippa300,132.14,207.75,F LeBron James SF Nikola Mirotic G Khris Middleton SG Jrue Holiday PG Eric Bledsoe C Ersan Ilyasova PF Pascal Siakam UTIL Mitchell Robinson,,,
